VW_30cm,T_30cm,Class,,
0.25000,14.80000,Tolarate,,
0.25000,14.70000,Tolarate,,
0.25000,14.50000,Tolarate,,
0.25000,14.40000,Tolarate,,
0.25000,14.30000,Tolarate,,
0.24900,14.30000,Tolarate,,
0.24900,14.20000,Tolarate,,
0.24900,14.20000,Tolarate,,
0.24900,14.30000,Tolarate,,
0.24900,14.40000,Tolarate,,
0.24900,14.60000,Tolarate,,
0.24900,14.90000,Tolarate,,
0.24900,15.10000,Tolarate,,
0.24900,15.30000,Tolarate,,
0.24900,15.50000,Tolarate,,
0.24900,15.60000,Tolarate,,
0.24900,15.70000,Tolarate,,
0.24900,15.70000,Tolarate,,
0.24900,15.70000,Tolarate,,
0.24900,15.70000,Tolarate,,
0.24900,15.70000,Tolarate,,
0.24900,15.60000,Tolarate,,
0.24900,15.50000,Tolarate,,
0.24900,15.40000,Tolarate,,
0.24900,15.30000,Tolarate,,
0.24900,15.20000,Tolarate,,
0.24900,15.10000,Tolarate,,
0.24900,15.00000,Tolarate,,
0.24800,14.90000,Tolarate,,
0.24800,14.90000,Tolarate,,
0.24800,14.80000,Tolarate,,
0.24800,14.90000,Tolarate,,
0.24700,14.90000,Tolarate,,
0.24700,15.10000,Tolarate,,
0.24700,15.30000,Tolarate,,
0.24800,15.60000,Tolarate,,
0.24800,15.90000,Tolarate,,
0.24800,16.10000,Tolarate,,
0.24800,16.30000,Tolarate,,
0.24800,16.40000,Tolarate,,
0.24900,16.40000,Tolarate,,
0.24900,16.50000,Tolarate,,
0.24800,16.40000,Tolarate,,
0.24800,16.40000,Tolarate,,
0.24800,16.30000,Tolarate,,
0.24800,16.30000,Tolarate,,
0.24800,16.20000,Tolarate,,
0.24800,16.10000,Tolarate,,
0.24800,15.90000,Tolarate,,
0.24800,15.80000,Tolarate,,
0.24800,15.70000,Tolarate,,
0.24700,15.60000,Tolarate,,
0.24700,15.50000,Tolarate,,
0.24700,15.40000,Tolarate,,
0.24600,15.40000,Tolarate,,
0.24600,15.40000,Tolarate,,
0.24600,15.40000,Tolarate,,
0.24600,15.40000,Tolarate,,
0.24600,15.50000,Tolarate,,
0.24600,15.60000,Tolarate,,
0.24600,15.80000,Tolarate,,
0.24600,15.90000,Tolarate,,
0.24700,16.00000,Tolarate,,
0.24700,16.00000,Tolarate,,
0.24700,16.10000,Tolarate,,
0.24700,16.00000,Tolarate,,
0.24700,16.00000,Tolarate,,
0.24700,16.00000,Tolarate,,
0.24600,15.90000,Tolarate,,
0.24600,15.80000,Tolarate,,
0.24600,15.70000,Tolarate,,
0.24600,15.70000,Tolarate,,
0.24600,15.60000,Tolarate,,
0.24600,15.50000,Tolarate,,
0.24600,15.40000,Tolarate,,
0.24600,15.30000,Tolarate,,
0.24500,15.20000,Tolarate,,
0.24500,15.10000,Tolarate,,
0.24500,15.10000,Tolarate,,
0.24500,15.00000,Tolarate,,
0.24500,15.10000,Tolarate,,
0.24500,15.20000,Tolarate,,
0.24500,15.30000,Tolarate,,
0.24500,15.50000,Tolarate,,
0.24500,15.70000,Tolarate,,
0.24500,15.80000,Tolarate,,
0.24500,15.90000,Tolarate,,
0.24500,16.00000,Tolarate,,
0.24500,16.00000,Tolarate,,
0.24500,16.00000,Tolarate,,
0.24500,15.90000,Tolarate,,
0.24500,15.80000,Tolarate,,
0.24500,15.70000,Tolarate,,
0.24500,15.60000,Tolarate,,
0.24500,15.50000,Tolarate,,
0.24500,15.40000,Tolarate,,
0.24500,15.20000,Tolarate,,
0.24400,15.10000,Tolarate,,
0.24400,14.90000,Tolarate,,
0.24400,14.80000,Tolarate,,
0.24400,14.60000,Tolarate,,
0.24300,14.50000,Tolarate,,
0.24300,14.40000,Tolarate,,
0.24300,14.40000,Tolarate,,
0.24300,14.50000,Tolarate,,
0.24300,14.60000,Tolarate,,
0.24300,14.90000,Tolarate,,
0.24300,15.20000,Tolarate,,
0.24400,15.50000,Tolarate,,
0.24400,15.80000,Tolarate,,
0.24400,16.00000,Tolarate,,
0.24400,16.10000,Tolarate,,
0.24400,16.20000,Tolarate,,
0.24400,16.20000,Tolarate,,
0.24400,16.10000,Tolarate,,
0.24400,16.00000,Tolarate,,
0.24400,15.90000,Tolarate,,
0.24400,15.80000,Tolarate,,
0.24400,15.70000,Tolarate,,
0.24300,15.50000,Tolarate,,
0.24300,15.40000,Tolarate,,
0.24300,15.20000,Tolarate,,
0.24300,15.10000,Tolarate,,
0.24300,14.90000,Tolarate,,
0.24200,14.80000,Tolarate,,
0.24200,14.70000,Tolarate,,
0.24200,14.70000,Tolarate,,
0.24200,14.70000,Tolarate,,
0.24200,14.70000,Tolarate,,
0.24200,14.90000,Tolarate,,
0.24200,15.20000,Tolarate,,
0.24200,15.50000,Tolarate,,
0.24200,15.90000,Tolarate,,
0.24200,16.20000,Tolarate,,
0.24200,16.40000,Tolarate,,
0.24300,16.60000,Tolarate,,
0.24300,16.70000,Tolarate,,
0.24300,16.70000,Tolarate,,
0.24300,16.70000,Tolarate,,
0.24300,16.60000,Tolarate,,
0.24300,16.50000,Tolarate,,
0.24300,16.40000,Tolarate,,
0.24200,16.30000,Tolarate,,
0.24200,16.20000,Tolarate,,
0.24200,16.10000,Tolarate,,
0.24200,16.00000,Tolarate,,
0.24200,15.80000,Tolarate,,
0.24100,15.70000,Tolarate,,
0.24100,15.60000,Tolarate,,
0.24100,15.50000,Tolarate,,
0.24100,15.50000,Tolarate,,
0.24100,15.50000,Tolarate,,
0.24100,15.60000,Tolarate,,
0.24000,15.70000,Tolarate,,
0.24100,15.90000,Tolarate,,
0.24100,16.30000,Tolarate,,
0.24100,16.60000,Tolarate,,
0.24100,16.90000,Tolarate,,
0.24100,17.10000,Tolarate,,
0.24200,17.20000,Tolarate,,
0.24200,17.20000,Tolarate,,
0.24200,17.20000,Tolarate,,
0.24200,17.20000,Tolarate,,
0.24200,17.10000,Tolarate,,
0.24100,17.00000,Tolarate,,
0.24100,16.90000,Tolarate,,
0.24100,16.70000,Tolarate,,
0.24100,16.60000,Tolarate,,
0.24100,16.40000,Tolarate,,
0.24100,16.20000,Tolarate,,
0.24000,16.00000,Tolarate,,
0.24000,15.90000,Tolarate,,
0.24000,15.70000,Tolarate,,
0.24000,15.60000,Tolarate,,
0.23900,15.50000,Tolarate,,
0.23900,15.50000,Tolarate,,
0.23900,15.60000,Tolarate,,
0.23900,15.70000,Tolarate,,
0.23900,16.00000,Tolarate,,
0.23900,16.30000,Tolarate,,
0.24000,16.60000,Tolarate,,
0.24000,16.90000,Tolarate,,
0.24000,17.10000,Tolarate,,
0.24000,17.20000,Tolarate,,
0.24000,17.30000,Tolarate,,
0.24000,17.30000,Tolarate,,
0.24000,17.30000,Tolarate,,
0.24000,17.20000,Tolarate,,
0.24000,17.10000,Tolarate,,
0.24000,16.90000,Tolarate,,
0.24000,16.80000,Tolarate,,
0.23900,16.70000,Tolarate,,
0.23900,16.50000,Tolarate,,
0.23900,16.30000,Tolarate,,
0.23900,16.20000,Tolarate,,
0.23900,16.00000,Tolarate,,
0.23800,15.80000,Tolarate,,
0.23800,15.70000,Tolarate,,
0.23800,15.60000,Tolarate,,
0.23800,15.60000,Tolarate,,
0.23700,15.70000,Tolarate,,
0.23700,15.90000,Tolarate,,
0.23800,16.10000,Tolarate,,
0.23800,16.50000,Tolarate,,
0.23800,16.80000,Tolarate,,
0.23800,17.10000,Tolarate,,
0.23800,17.30000,Tolarate,,
0.23900,17.40000,Tolarate,,
0.23900,17.50000,Tolarate,,
0.23900,17.50000,Tolarate,,
0.23900,17.40000,Tolarate,,
0.23900,17.40000,Tolarate,,
0.23800,17.30000,Tolarate,,
0.23800,17.10000,Tolarate,,
0.23800,17.00000,Tolarate,,
0.23800,16.80000,Tolarate,,
0.23800,16.70000,Tolarate,,
0.23700,16.50000,Tolarate,,
0.23700,16.30000,Tolarate,,
0.23700,16.20000,Tolarate,,
0.23700,16.10000,Tolarate,,
0.23700,16.00000,Tolarate,,
0.23600,15.90000,Tolarate,,
0.23600,15.90000,Tolarate,,
0.23600,16.00000,Tolarate,,
0.23600,16.20000,Tolarate,,
0.23600,16.50000,Tolarate,,
0.23600,16.80000,Tolarate,,
0.23700,17.20000,Tolarate,,
0.23700,17.50000,Tolarate,,
0.23700,17.70000,Tolarate,,
0.23700,17.80000,Tolarate,,
0.23700,17.90000,Tolarate,,
0.23700,17.90000,Tolarate,,
0.23700,17.90000,Tolarate,,
0.23700,17.80000,Tolarate,,
0.23700,17.70000,Tolarate,,
0.23700,17.60000,Tolarate,,
0.23700,17.50000,Tolarate,,
0.23700,17.30000,Tolarate,,
0.23600,17.20000,Tolarate,,
0.23600,17.00000,Tolarate,,
0.23600,16.90000,Tolarate,,
0.23600,16.70000,Tolarate,,
0.23600,16.60000,Tolarate,,
0.23500,16.50000,Tolarate,,
0.23500,16.50000,Tolarate,,
0.23500,16.50000,Tolarate,,
0.23500,16.60000,Tolarate,,
0.23500,16.70000,Tolarate,,
0.23500,17.00000,Tolarate,,
0.23500,17.20000,Tolarate,,
0.23600,17.50000,Tolarate,,
0.23600,17.70000,Tolarate,,
0.23600,17.90000,Tolarate,,
0.23600,18.00000,Tolarate,,
0.23600,18.10000,Tolarate,,
0.23600,18.10000,Tolarate,,
0.23600,18.00000,Tolarate,,
0.23600,18.00000,Tolarate,,
0.23600,17.90000,Tolarate,,
0.23600,17.80000,Tolarate,,
0.23500,17.70000,Tolarate,,
0.23500,17.50000,Tolarate,,
0.23500,17.40000,Tolarate,,
0.23500,17.20000,Tolarate,,
0.23400,17.00000,Tolarate,,
0.23400,16.90000,Tolarate,,
0.23400,16.70000,Tolarate,,
0.23400,16.60000,Tolarate,,
0.23300,16.40000,Tolarate,,
0.23300,16.40000,Tolarate,,
0.23300,16.40000,Tolarate,,
0.23300,16.50000,Tolarate,,
0.23300,16.70000,Tolarate,,
0.23400,16.90000,Tolarate,,
0.23400,17.20000,Tolarate,,
0.23400,17.40000,Tolarate,,
0.23400,17.60000,Tolarate,,
0.23400,17.60000,Tolarate,,
0.23400,17.60000,Tolarate,,
0.23400,17.60000,Tolarate,,
0.23400,17.50000,Tolarate,,
0.23400,17.40000,Tolarate,,
0.23400,17.20000,Tolarate,,
0.23400,17.00000,Tolarate,,
0.23400,16.90000,Tolarate,,
0.23300,16.70000,Tolarate,,
0.23300,16.50000,Tolarate,,
0.23300,16.30000,Tolarate,,
0.23300,16.20000,Tolarate,,
0.23200,16.00000,Tolarate,,
0.23200,15.90000,Tolarate,,
0.23200,15.70000,Tolarate,,
0.23200,15.70000,Tolarate,,
0.23200,15.70000,Tolarate,,
0.23100,15.70000,Tolarate,,
0.23200,15.80000,Tolarate,,
0.23200,16.10000,Tolarate,,
0.23200,16.40000,Tolarate,,
0.23200,16.80000,Tolarate,,
0.23300,17.00000,Tolarate,,
0.23300,17.20000,Tolarate,,
0.23300,17.30000,Tolarate,,
0.23300,17.30000,Tolarate,,
0.23300,17.30000,Tolarate,,
0.23300,17.30000,Tolarate,,
0.23300,17.20000,Tolarate,,
0.23300,17.00000,Tolarate,,
0.23300,16.90000,Tolarate,,
0.23200,16.70000,Tolarate,,
0.23200,16.60000,Tolarate,,
0.23200,16.40000,Tolarate,,
0.23200,16.20000,Tolarate,,
0.23200,16.00000,Tolarate,,
0.23100,15.90000,Tolarate,,
0.23100,15.70000,Tolarate,,
0.23100,15.60000,Tolarate,,
0.23100,15.50000,Tolarate,,
0.23100,15.50000,Tolarate,,
0.23100,15.60000,Tolarate,,
0.23100,15.70000,Tolarate,,
0.23100,15.90000,Tolarate,,
0.23100,16.20000,Tolarate,,
0.23100,16.40000,Tolarate,,
0.23200,16.70000,Tolarate,,
0.23200,16.80000,Tolarate,,
0.23200,16.90000,Tolarate,,
0.23200,17.00000,Tolarate,,
0.23200,17.00000,Tolarate,,
0.23200,17.00000,Tolarate,,
0.23200,17.00000,Tolarate,,
0.23200,16.90000,Tolarate,,
0.23200,16.80000,Tolarate,,
0.23100,16.60000,Tolarate,,
0.23100,16.50000,Tolarate,,
0.23100,16.40000,Tolarate,,
0.23100,16.20000,Tolarate,,
0.23100,16.10000,Tolarate,,
0.23100,15.90000,Tolarate,,
0.23000,15.80000,Tolarate,,
0.23000,15.70000,Tolarate,,
0.23000,15.70000,Tolarate,,
0.23000,15.70000,Tolarate,,
0.23000,15.80000,Tolarate,,
0.23000,15.90000,Tolarate,,
0.22700,15.20000,Tolarate,,
0.23100,16.40000,Tolarate,,
0.23100,16.70000,Tolarate,,
0.23100,17.00000,Tolarate,,
0.23100,17.20000,Tolarate,,
0.23100,17.30000,Tolarate,,
0.23200,17.40000,Tolarate,,
0.23100,17.40000,Tolarate,,
0.23200,17.40000,Tolarate,,
0.23200,17.40000,Tolarate,,
0.23100,17.30000,Tolarate,,
0.23200,17.30000,Tolarate,,
0.23100,17.20000,Tolarate,,
0.23100,17.10000,Tolarate,,
0.23100,17.00000,Tolarate,,
0.23100,16.90000,Tolarate,,
0.23100,16.80000,Tolarate,,
0.23100,16.80000,Tolarate,,
0.23100,16.70000,Tolarate,,
0.23100,16.60000,Tolarate,,
0.23100,16.50000,Tolarate,,
0.23100,16.50000,Tolarate,,
0.23000,16.50000,Tolarate,,
0.23100,16.60000,Tolarate,,
0.23100,16.70000,Tolarate,,
0.23100,17.00000,Tolarate,,
0.23100,17.20000,Tolarate,,
0.23100,17.40000,Tolarate,,
0.23100,17.60000,Tolarate,,
0.23100,17.60000,Tolarate,,
0.23100,17.70000,Tolarate,,
0.23100,17.70000,Tolarate,,
0.23100,17.60000,Tolarate,,
0.23100,17.50000,Tolarate,,
0.23100,17.50000,Tolarate,,
0.23100,17.40000,Tolarate,,
0.23100,17.30000,Tolarate,,
0.23100,17.20000,Tolarate,,
0.23100,17.00000,Tolarate,,
0.23100,16.90000,Tolarate,,
0.23100,16.80000,Tolarate,,
0.23000,16.70000,Tolarate,,
0.23000,16.60000,Tolarate,,
0.23000,16.50000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.40000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.30000,Tolarate,,
0.23000,16.20000,Tolarate,,
0.23000,16.00000,Tolarate,,
0.22900,15.90000,Tolarate,,
0.22900,15.80000,Tolarate,,
0.22900,15.70000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22800,15.40000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22800,15.20000,Tolarate,,
0.22800,15.10000,Tolarate,,
0.22800,15.00000,Tolarate,,
0.22800,14.90000,Tolarate,,
0.22800,14.90000,Tolarate,,
0.22800,15.00000,Tolarate,,
0.22800,15.00000,Tolarate,,
0.22800,15.10000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22800,15.60000,Tolarate,,
0.22900,15.70000,Tolarate,,
0.22900,15.70000,Tolarate,,
0.22900,15.70000,Tolarate,,
0.22900,15.70000,Tolarate,,
0.22900,15.60000,Tolarate,,
0.22800,15.60000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22800,15.20000,Tolarate,,
0.22800,15.10000,Tolarate,,
0.22800,15.00000,Tolarate,,
0.22800,14.80000,Tolarate,,
0.22700,14.70000,Tolarate,,
0.22700,14.60000,Tolarate,,
0.22700,14.50000,Tolarate,,
0.22700,14.50000,Tolarate,,
0.22700,14.50000,Tolarate,,
0.22700,14.60000,Tolarate,,
0.22700,14.80000,Tolarate,,
0.22800,15.00000,Tolarate,,
0.22800,15.40000,Tolarate,,
0.22800,15.80000,Tolarate,,
0.22900,16.00000,Tolarate,,
0.22900,16.20000,Tolarate,,
0.22900,16.40000,Tolarate,,
0.22900,16.40000,Tolarate,,
0.22900,16.50000,Tolarate,,
0.23000,16.50000,Tolarate,,
0.22900,16.40000,Tolarate,,
0.22900,16.30000,Tolarate,,
0.22900,16.20000,Tolarate,,
0.22900,16.10000,Tolarate,,
0.22800,16.00000,Tolarate,,
0.22800,15.80000,Tolarate,,
0.22800,15.70000,Tolarate,,
0.22800,15.60000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22800,15.40000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22800,15.30000,Tolarate,,
0.22700,15.40000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22800,15.60000,Tolarate,,
0.22800,15.80000,Tolarate,,
0.22800,15.90000,Tolarate,,
0.22800,16.00000,Tolarate,,
0.22800,16.10000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22900,16.20000,Tolarate,,
0.22900,16.20000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22800,16.10000,Tolarate,,
0.22800,16.00000,Tolarate,,
0.22800,15.90000,Tolarate,,
0.22800,15.90000,Tolarate,,
0.22800,15.80000,Tolarate,,
0.22800,15.70000,Tolarate,,
0.22800,15.60000,Tolarate,,
0.22800,15.50000,Tolarate,,
0.22700,15.40000,Tolarate,,
0.22700,15.40000,Tolarate,,
0.22700,15.40000,Tolarate,,
0.22700,15.50000,Tolarate,,
0.22700,15.70000,Tolarate,,
0.22800,15.90000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22800,16.60000,Tolarate,,
0.22900,16.90000,Tolarate,,
0.22900,17.10000,Tolarate,,
0.22900,17.20000,Tolarate,,
0.22900,17.30000,Tolarate,,
0.23000,17.40000,Tolarate,,
0.23000,17.40000,Tolarate,,
0.22900,17.40000,Tolarate,,
0.22900,17.30000,Tolarate,,
0.22900,17.20000,Tolarate,,
0.22900,17.10000,Tolarate,,
0.22900,17.00000,Tolarate,,
0.22800,16.90000,Tolarate,,
0.22800,16.70000,Tolarate,,
0.22800,16.60000,Tolarate,,
0.22800,16.50000,Tolarate,,
0.22800,16.30000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22800,16.20000,Tolarate,,
0.22700,16.20000,Tolarate,,
0.22700,16.20000,Tolarate,,
0.22800,16.40000,Tolarate,,
0.22800,16.60000,Tolarate,,
0.22800,16.90000,Tolarate,,
0.22800,17.20000,Tolarate,,
0.22900,17.50000,Tolarate,,
0.22900,17.70000,Tolarate,,
0.22900,17.80000,Tolarate,,
0.22900,17.90000,Tolarate,,
0.22900,17.90000,Tolarate,,
0.22900,17.90000,Tolarate,,
0.22900,17.80000,Tolarate,,
0.22900,17.70000,Tolarate,,
0.22900,17.60000,Tolarate,,
0.22800,17.50000,Tolarate,,
0.22800,17.30000,Tolarate,,
0.22800,17.20000,Tolarate,,
0.22800,17.00000,Tolarate,,
0.22800,16.90000,Tolarate,,
0.22800,16.70000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22800,16.70000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22800,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22800,16.70000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22700,16.30000,Tolarate,,
0.22700,16.20000,Tolarate,,
0.22700,16.10000,Tolarate,,
0.22700,16.00000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22600,15.80000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.80000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22700,16.10000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.40000,Tolarate,,
0.22600,16.20000,Tolarate,,
0.22600,16.10000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22600,15.80000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.60000,Tolarate,,
0.22600,15.50000,Tolarate,,
0.22500,15.40000,Tolarate,,
0.22600,15.50000,Tolarate,,
0.22600,15.50000,Tolarate,,
0.22600,15.70000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22600,16.20000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.90000,Tolarate,,
0.22700,16.90000,Tolarate,,
0.22700,16.90000,Tolarate,,
0.22700,16.90000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,16.70000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.50000,Tolarate,,
0.22600,16.40000,Tolarate,,
0.22600,16.30000,Tolarate,,
0.22600,16.20000,Tolarate,,
0.22600,16.10000,Tolarate,,
0.22600,16.00000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22600,15.80000,Tolarate,,
0.22600,15.80000,Tolarate,,
0.22600,15.90000,Tolarate,,
0.22600,16.00000,Tolarate,,
0.22600,16.20000,Tolarate,,
0.22600,16.40000,Tolarate,,
0.22700,16.60000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22700,17.00000,Tolarate,,
0.22700,17.10000,Tolarate,,
0.22700,17.10000,Tolarate,,
0.22700,17.10000,Tolarate,,
0.22700,17.00000,Tolarate,,
0.22700,16.90000,Tolarate,,
0.22700,16.80000,Tolarate,,
0.22600,16.60000,Tolarate,,
0.22600,16.50000,Tolarate,,
0.22600,16.30000,Tolarate,,
0.22600,16.10000,Tolarate,,
0.22600,16.00000,Tolarate,,
0.22500,15.80000,Tolarate,,
0.22500,15.60000,Tolarate,,
0.22500,15.50000,Tolarate,,
0.22500,15.40000,Tolarate,,
0.22500,15.40000,Tolarate,,
0.22500,15.40000,Tolarate,,
0.22500,15.50000,Tolarate,,
0.22500,15.60000,Tolarate,,
0.22500,15.90000,Tolarate,,
0.22600,16.20000,Tolarate,,
0.22600,16.60000,Tolarate,,
0.22600,16.90000,Tolarate,,
0.22600,17.10000,Tolarate,,
0.22600,17.20000,Tolarate,,
0.22700,17.30000,Tolarate,,
0.22700,17.30000,Tolarate,,
0.22700,17.20000,Tolarate,,
0.22600,17.20000,Tolarate,,
0.22600,17.10000,Tolarate,,
0.22600,16.90000,Tolarate,,
0.22600,16.80000,Tolarate,,
0.22600,16.60000,Tolarate,,
0.22600,16.50000,Tolarate,,
0.22500,16.30000,Tolarate,,
0.22500,16.20000,Tolarate,,
0.22500,16.00000,Tolarate,,
0.22500,15.90000,Tolarate,,
0.22500,15.80000,Tolarate,,
0.22500,15.80000,Tolarate,,
0.22500,15.80000,Tolarate,,
0.22500,15.90000,Tolarate,,
0.22500,16.10000,Tolarate,,
0.22500,16.40000,Tolarate,,
0.22500,16.70000,Tolarate,,
0.22600,17.10000,Tolarate,,
0.22600,17.40000,Tolarate,,
0.22600,17.70000,Tolarate,,
0.22600,17.80000,Tolarate,,
0.22700,17.90000,Tolarate,,
0.22700,18.00000,Tolarate,,
0.22700,18.00000,Tolarate,,
0.22700,18.00000,Tolarate,,
0.22700,17.90000,Tolarate,,
0.22600,17.80000,Tolarate,,
0.22600,17.70000,Tolarate,,
0.22600,17.60000,Tolarate,,
0.22600,17.50000,Tolarate,,
0.22600,17.40000,Tolarate,,
0.22600,17.30000,Tolarate,,
0.22600,17.20000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.00000,Tolarate,,
0.22500,16.90000,Tolarate,,
0.22500,17.00000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.20000,Tolarate,,
0.22600,17.50000,Tolarate,,
0.22600,17.80000,Tolarate,,
0.22600,18.10000,Tolarate,,
0.22700,18.40000,Tolarate,,
0.22700,18.50000,Tolarate,,
0.22700,18.60000,Tolarate,,
0.22700,18.60000,Tolarate,,
0.22700,18.60000,Tolarate,,
0.22700,18.50000,Tolarate,,
0.22600,18.40000,Tolarate,,
0.22600,18.30000,Tolarate,,
0.22600,18.20000,Tolarate,,
0.22600,18.10000,Tolarate,,
0.22600,17.90000,Tolarate,,
0.22600,17.80000,Tolarate,,
0.22600,17.70000,Tolarate,,
0.22500,17.50000,Tolarate,,
0.22500,17.40000,Tolarate,,
0.22500,17.30000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.10000,Tolarate,,
0.22500,17.20000,Tolarate,,
0.22500,17.40000,Tolarate,,
0.22500,17.70000,Tolarate,,
0.22600,18.00000,Tolarate,,
0.22600,18.20000,Tolarate,,
0.22600,18.40000,Tolarate,,
0.22600,18.50000,Tolarate,,
0.22600,18.50000,Tolarate,,
0.22600,18.50000,Tolarate,,
0.22600,18.40000,Tolarate,,
0.22600,18.30000,Tolarate,,
0.22600,18.20000,Tolarate,,
0.22600,18.00000,Tolarate,,
0.22500,17.90000,Tolarate,,
0.22500,17.70000,Tolarate,,
0.22500,17.60000,Tolarate,,
0.22500,17.40000,Tolarate,,
0.22500,17.20000,Tolarate,,
0.22400,17.10000,Tolarate,,
0.22400,16.90000,Tolarate,,
0.22400,16.80000,Tolarate,,
0.22400,16.80000,Tolarate,,
0.22400,16.80000,Tolarate,,
0.22400,16.80000,Tolarate,,
0.22400,16.90000,Tolarate,,
0.22400,17.10000,Tolarate,,
0.22500,17.40000,Tolarate,,
0.22500,17.70000,Tolarate,,
0.22500,18.00000,Tolarate,,
0.22600,18.10000,Tolarate,,
0.22600,18.20000,Tolarate,,
0.22600,18.30000,Tolarate,,
0.22600,18.30000,Tolarate,,
0.22600,18.20000,Tolarate,,
0.22600,18.10000,Tolarate,,
0.22500,18.00000,Tolarate,,
0.22500,17.80000,Tolarate,,
0.22500,17.70000,Tolarate,,
0.22500,17.50000,Tolarate,,
0.22500,17.40000,Tolarate,,
0.22400,17.20000,Tolarate,,
0.22400,17.00000,Tolarate,,
0.22400,16.80000,Tolarate,,
0.22300,16.70000,Tolarate,,
0.22300,16.60000,Tolarate,,
0.22300,16.60000,Tolarate,,
0.22300,16.60000,Tolarate,,
0.22300,16.60000,Tolarate,,
0.22300,16.80000,Tolarate,,
0.22300,17.00000,Tolarate,,
0.22400,17.30000,Tolarate,,
0.22500,17.60000,Tolarate,,
0.22500,17.90000,Tolarate,,
0.22500,18.10000,Tolarate,,
0.22500,18.30000,Tolarate,,
0.22500,18.30000,Tolarate,,
0.22600,18.30000,Tolarate,,
0.22500,18.30000,Tolarate,,
0.22500,18.20000,Tolarate,,
0.22500,18.10000,Tolarate,,
0.22500,18.00000,Tolarate,,
0.22500,17.80000,Tolarate,,
0.22400,17.70000,Tolarate,,
0.22400,17.50000,Tolarate,,
0.22400,17.40000,Tolarate,,
0.22300,17.20000,Tolarate,,
0.22300,17.00000,Tolarate,,
0.22300,16.90000,Tolarate,,
0.22300,16.80000,Tolarate,,
0.22300,16.80000,Tolarate,,
0.22300,16.80000,Tolarate,,
